McCabeCyclomaticComplexity,LinesOfCodeInCallable,NumberOfLambdaExpressionsInCallable,NumberOfMethodReferencesPerCallable,AverageNumberOfAddedLines,MaxNumberOfAddedLines,Age,AverageTimeBetweenChanges,NumberOfBugFixes,CodeChurn,MeanCommitMessageLength,NumberOfRevisions,NumberOfCommitsWithoutMessage,DaysWithCommits,AverageNumberOfDeletedLines,MaxNumberOfDeletedLines,MeanAuthorCommits,NumberOfDistinctCommitters,AverageNumberOfModifiedLines,MaxNumberOfModifiedLines,NumberOfRefactorings,AuthorFragmentation,TimePassedSinceTheLastChange,Severity
2,8,0,0,4.0,11,4373,841,0,9,42.333333333333336,3,0,2,1.0,2,1551.5,2,5.0,11,0,2,1850,0
6,25,0,0,26.0,26,59,0,0,26,82.0,1,0,1,0.0,0,21.0,1,26.0,26,0,2,59,0
18,91,0,0,43.333333333333336,128,987,164,0,128,98.33333333333333,3,0,3,0.6666666666666666,1,1047.0,3,44.0,128,1,5,494,3
2,10,0,0,11.0,11,352,0,0,11,37.0,1,0,1,0.0,0,235.0,1,11.0,11,0,1,352,0
4,14,0,0,6.666666666666667,13,1405,467,0,14,56.0,3,0,3,2.0,5,4488.5,2,8.666666666666666,13,0,4,3,0
5,16,0,0,20.0,20,556,0,0,20,27.0,1,0,1,0.0,0,1127.0,1,20.0,20,0,3,556,1
1,5,0,0,6.0,6,867,0,0,6,32.0,1,0,1,0.0,0,702.0,1,6.0,6,0,2,867,0
1,5,0,0,6.0,6,1592,0,0,6,45.0,1,0,1,0.0,0,69.0,1,6.0,6,0,2,1592,0
1,3,0,0,2.3333333333333335,4,338,81,0,4,67.0,3,0,3,1.0,2,270.5,2,3.3333333333333335,4,1,3,94,0
10,23,0,0,17.75,46,1824,134,1,39,119.5,4,0,4,8.0,15,914.0,2,25.75,46,0,1,1286,2
17,56,0,0,41.333333333333336,62,2947,789,0,62,41.333333333333336,3,0,3,20.666666666666668,60,12.666666666666666,3,62.0,120,0,7,580,2
1,4,0,0,5.0,5,685,0,0,5,26.0,1,0,1,0.0,0,628.0,1,5.0,5,0,1,685,0
4,9,0,0,10.0,10,1091,0,1,10,88.0,1,0,1,0.0,0,4094.0,1,10.0,10,0,1,1091,0
2,6,0,0,7.0,7,1922,0,0,7,44.0,1,0,1,0.0,0,1934.0,1,7.0,7,0,2,1922,0
2,17,0,0,8.0,20,2528,404,4,21,64.4,5,0,5,3.8,14,46.0,3,11.8,29,1,3,508,0
3,18,0,0,11.5,21,1042,349,0,21,65.5,2,0,2,1.0,2,1135.0,2,12.5,21,0,5,344,1
6,17,0,0,9.666666666666666,24,4631,388,0,20,30.666666666666668,3,0,3,3.0,8,1197.0,2,12.666666666666666,24,0,4,3467,0
8,44,0,0,23.0,50,3719,311,2,55,109.33333333333333,3,0,2,4.666666666666667,12,2233.0,1,27.666666666666668,50,0,3,2786,2
4,15,0,0,16.0,16,648,0,0,16,60.0,1,0,1,0.0,0,209.0,1,16.0,16,0,2,648,0
1,6,0,0,7.0,7,1317,0,0,7,69.0,1,0,1,0.0,0,349.0,1,7.0,7,0,1,1317,0
1,6,0,0,4.0,7,2207,743,0,7,91.5,2,0,2,0.5,1,216.5,2,4.5,7,0,3,721,0
1,8,0,0,10.0,10,1494,0,0,10,12.0,1,0,1,0.0,0,3829.0,1,10.0,10,0,2,1494,0
2,23,0,0,26.0,26,3691,0,0,26,111.0,1,0,1,0.0,0,2933.0,1,26.0,26,0,1,3691,0
2,7,0,0,10.0,10,4129,0,0,10,12.0,1,0,1,0.0,0,3829.0,1,10.0,10,0,1,4129,0
3,10,0,0,4.666666666666667,12,3804,625,0,12,55.0,3,0,3,0.6666666666666666,1,5582.5,2,5.333333333333333,12,0,3,1928,0
8,34,0,0,112.0,335,1363,246,0,82,65.66666666666667,3,0,3,84.66666666666667,253,179.66666666666666,3,196.66666666666666,335,1,1,625,2
3,11,0,0,12.0,12,250,0,0,12,123.0,1,0,1,0.0,0,129.0,1,12.0,12,0,1,250,0
7,30,0,0,42.0,42,534,0,0,42,37.0,1,0,1,0.0,0,2028.0,1,42.0,42,0,1,534,1
2,6,0,0,11.0,11,1635,0,0,11,80.0,1,0,1,0.0,0,56.0,1,11.0,11,0,1,1635,0
3,15,0,0,6.666666666666667,16,2565,265,1,16,59.666666666666664,3,0,3,1.3333333333333333,3,1847.0,1,8.0,16,0,1,1768,0
3,8,0,0,9.0,9,482,0,0,9,77.0,1,0,1,0.0,0,286.0,1,9.0,9,0,3,482,0
2,8,0,0,9.0,9,889,0,0,9,27.0,1,0,1,0.0,0,585.0,1,9.0,9,0,1,889,0
1,6,0,0,4.0,7,3730,203,1,7,54.5,2,0,2,0.5,1,135.0,2,4.5,7,0,3,3324,0
1,3,0,0,4.0,4,311,0,0,4,41.0,1,0,1,0.0,0,5990.0,1,4.0,4,0,2,311,0
1,6,0,0,3.3333333333333335,7,807,210,0,7,49.666666666666664,3,0,3,1.0,2,39.0,1,4.333333333333333,7,2,1,176,0
5,11,0,0,19.0,29,270,0,1,22,37.5,2,0,1,8.0,16,511.0,1,27.0,29,0,2,270,0
6,28,0,0,29.0,29,1363,0,0,29,14.0,1,0,1,0.0,0,258.0,1,29.0,29,0,3,1363,0
7,27,0,0,11.333333333333334,29,3338,1013,0,29,93.0,3,0,3,1.6666666666666667,3,170.33333333333334,3,13.0,29,0,3,297,0
2,8,0,0,12.0,12,4473,0,0,12,15.0,1,0,1,0.0,0,2728.0,1,12.0,12,0,1,4473,0
3,11,0,0,6.5,12,831,307,0,12,38.0,2,0,2,0.5,1,3829.0,1,7.0,12,0,1,217,0
3,17,0,0,11.0,20,1567,19,0,20,87.5,2,0,2,1.0,2,884.0,2,12.0,20,0,3,1528,0
2,10,0,0,12.0,12,2207,0,0,12,102.0,1,0,1,0.0,0,310.0,1,12.0,12,0,2,2207,0
5,22,0,0,13.0,20,729,154,0,25,67.5,2,0,2,0.5,1,1019.5,2,13.5,20,0,4,420,0
1,32,0,0,13.0,33,850,3,0,33,46.0,3,0,2,2.0,3,3444.0,1,15.0,33,1,1,840,1
3,10,0,0,11.0,11,670,0,0,11,52.0,1,0,1,0.0,0,1505.0,1,11.0,11,0,1,670,0
3,13,0,0,31.0,31,2383,0,0,31,113.0,1,0,1,0.0,0,109.0,1,31.0,31,0,1,2383,0
4,12,0,0,15.0,15,6325,0,0,15,76.0,1,0,1,0.0,0,914.0,1,15.0,15,0,1,6325,0
2,7,0,0,8.0,8,64,0,0,8,88.0,1,0,1,0.0,0,38.0,1,8.0,8,0,2,64,0
2,9,0,0,10.0,10,367,0,0,10,18.0,1,0,1,0.0,0,34.0,1,10.0,10,0,4,367,0
18,66,0,0,45.5,87,1108,508,0,90,11.0,2,0,2,0.5,1,138.0,1,46.0,87,0,3,92,2
3,19,0,0,12.0,23,2792,734,0,20,44.5,2,0,2,2.0,4,793.0,1,14.0,23,0,1,1324,0
1,13,0,0,3.25,14,1047,130,0,14,41.75,8,0,6,1.5,2,1758.0,1,4.75,14,3,2,5,0
7,26,0,0,14.0,27,610,26,0,27,84.0,2,0,2,0.5,1,7246.0,1,14.5,27,0,2,558,0
5,25,0,0,15.5,27,1424,271,0,27,29.0,2,0,2,2.0,4,62.5,2,17.5,27,0,3,882,0
4,13,0,0,8.5,10,1696,9,0,13,85.5,2,0,2,2.0,4,2061.0,1,10.5,11,0,1,1678,0
22,77,0,0,16.0,97,2588,212,3,116,49.90909090909091,11,0,10,5.454545454545454,9,1690.5,2,21.454545454545453,97,2,4,247,2
6,24,0,0,27.0,27,690,0,0,27,22.0,1,0,1,0.0,0,23630.0,1,27.0,27,0,7,690,0
4,15,0,0,6.333333333333333,29,5313,839,0,29,36.166666666666664,6,0,6,1.5,3,725.75,4,7.833333333333333,29,0,2,278,0
1,7,0,0,9.0,9,718,0,0,9,113.0,1,0,1,0.0,0,219.0,1,9.0,9,0,2,718,0
2,13,0,0,10.5,19,971,0,0,19,70.0,2,0,1,1.0,2,32.0,1,11.5,19,0,3,971,0
1,5,0,0,2.6666666666666665,4,4023,447,4,6,97.66666666666667,6,0,6,1.6666666666666667,4,1268.6666666666667,3,4.333333333333333,8,1,2,1341,0
2,6,0,0,8.0,8,1558,0,0,8,50.0,1,0,1,0.0,0,77.0,1,8.0,8,0,1,1558,0
4,6,0,0,2.2222222222222223,9,2174,80,1,8,33.666666666666664,9,0,9,1.3333333333333333,5,1342.8333333333333,6,3.5555555555555554,9,1,3,1452,0
2,11,0,0,13.0,13,1101,0,0,13,324.0,1,0,1,0.0,0,1711.0,1,13.0,13,0,3,1101,0
2,6,0,0,7.0,7,1424,0,0,7,4.0,1,0,1,0.0,0,6.0,1,7.0,7,0,1,1424,0
2,3,0,0,4.0,4,2383,0,0,4,113.0,1,0,1,0.0,0,109.0,1,4.0,4,0,1,2383,0
2,14,0,0,15.0,15,1082,0,0,15,21.0,1,0,1,0.0,0,28.0,1,15.0,15,0,1,1082,0
1,3,0,0,4.0,4,1234,0,0,4,71.0,1,0,1,0.0,0,5146.0,1,4.0,4,0,1,1234,0
3,18,0,0,23.0,23,996,0,0,23,65.0,1,0,1,0.0,0,80.0,1,23.0,23,0,1,996,0
15,98,0,0,14.875,97,1933,131,1,99,49.5,8,0,8,2.5,14,560.6,5,17.375,97,0,13,878,2
1,5,0,0,6.0,6,737,0,0,6,23.0,1,0,1,0.0,0,82.0,1,6.0,6,0,1,737,0
2,7,0,0,6.0,11,1964,88,0,8,27.0,2,0,2,2.0,4,1789.0,1,8.0,11,1,2,1788,0
2,8,0,0,3.75,9,1390,345,0,10,45.5,4,0,4,1.25,3,6234.5,2,5.0,9,0,2,10,0
1,4,0,0,5.0,5,306,0,0,5,28.0,1,0,1,0.0,0,2.0,1,5.0,5,0,1,306,0
2,10,0,0,9.0,12,2576,451,0,15,78.5,2,0,2,1.5,3,965.5,2,10.5,12,0,2,1674,0
1,12,0,0,13.0,13,3843,0,0,13,38.0,1,0,1,0.0,0,4892.0,1,13.0,13,0,1,3843,0
1,4,0,0,4.5,5,1172,6,1,8,66.0,2,0,2,0.5,1,146.0,1,5.0,6,0,1,1160,0
2,10,0,0,11.0,11,2474,0,0,11,28.0,1,0,1,0.0,0,89.0,1,11.0,11,0,2,2474,0
2,8,0,0,9.0,9,2474,0,0,9,28.0,1,0,1,0.0,0,89.0,1,9.0,9,0,1,2474,0
4,14,0,0,17.0,17,1317,0,0,17,112.0,1,0,1,0.0,0,1974.0,1,17.0,17,0,1,1317,0
6,21,0,0,17.75,66,507,126,0,30,79.5,4,0,4,10.25,40,417.5,4,28.0,66,1,5,3,0
2,12,0,0,13.0,13,2428,0,0,13,76.0,1,0,1,0.0,0,1346.0,1,13.0,13,0,1,2428,0
3,11,0,0,13.0,13,3605,0,0,13,30.0,1,0,1,0.0,0,1218.0,1,13.0,13,0,1,3605,0
1,12,0,0,16.0,16,632,0,0,16,20.0,1,0,1,0.0,0,97.0,1,16.0,16,0,1,632,0
1,3,0,0,3.0,4,3961,258,0,7,42.666666666666664,3,0,3,0.6666666666666666,1,1380.5,2,3.6666666666666665,5,0,2,3186,0
2,6,0,0,7.0,7,5313,0,0,7,19.0,1,0,1,0.0,0,4.0,1,7.0,7,0,1,5313,0
1,4,0,0,6.0,6,1709,0,0,6,98.0,1,0,1,0.0,0,818.0,1,6.0,6,0,2,1709,0
2,7,0,0,8.0,8,2493,0,0,8,89.0,1,0,1,0.0,0,36.0,1,8.0,8,0,1,2493,0
1,4,0,0,5.0,5,2574,0,0,5,40.0,1,0,1,0.0,0,3829.0,1,5.0,5,0,1,2574,0
3,17,0,0,26.0,26,575,0,0,26,35.0,1,0,1,0.0,0,364.0,1,26.0,26,0,4,575,0
1,4,0,0,9.0,9,492,0,0,9,22.0,1,0,1,0.0,0,1758.0,1,9.0,9,1,1,492,0
9,39,0,0,45.0,45,965,0,0,45,108.0,1,0,1,0.0,0,80.0,1,45.0,45,0,3,965,0
1,12,0,0,13.0,13,3843,0,0,13,38.0,1,0,1,0.0,0,4892.0,1,13.0,13,0,1,3843,0
1,4,0,0,2.5,4,1583,481,0,5,46.5,2,0,2,0.0,0,1780.0,2,2.5,4,0,2,620,0
1,24,0,0,13.5,26,1317,176,1,26,47.5,2,0,2,0.5,1,265.0,1,14.0,26,0,2,964,0
3,8,0,0,9.0,9,1512,0,0,9,89.0,1,0,1,0.0,0,1118.0,1,9.0,9,0,1,1512,0
1,3,0,0,4.0,4,3079,0,1,4,145.0,1,0,1,0.0,0,2731.0,1,4.0,4,0,4,3079,0
2,10,0,0,5.0,13,386,17,0,11,50.0,5,0,3,2.8,7,1541.0,3,7.8,13,0,3,298,0
1,3,0,0,2.5,4,3891,90,2,4,72.5,2,0,2,0.5,1,1642.0,2,3.0,4,0,2,3710,0
3,22,0,0,33.0,33,756,0,0,33,70.0,1,0,1,0.0,0,570.0,1,33.0,33,1,1,756,0
11,39,0,0,49.0,49,166,0,0,49,46.0,1,0,1,0.0,0,105.0,1,49.0,49,1,4,166,0
3,12,0,0,13.0,13,4734,0,0,13,77.0,1,0,1,0.0,0,64.0,1,13.0,13,0,1,4734,0
1,4,0,0,5.0,5,360,0,0,5,32.0,1,0,1,0.0,0,405.0,1,5.0,5,0,1,360,0
1,3,0,0,4.0,4,370,0,0,4,34.0,1,0,1,0.0,0,609.0,1,4.0,4,0,3,370,0
1,4,0,0,8.0,8,724,0,0,8,28.0,1,0,1,0.0,0,171.0,1,8.0,8,0,1,724,0
3,9,0,0,10.0,10,407,0,0,10,77.0,1,0,1,0.0,0,294.0,1,10.0,10,0,1,407,0
2,8,0,0,9.0,9,3294,0,0,9,88.0,1,0,1,0.0,0,131.0,1,9.0,9,0,1,3294,0
5,13,0,0,14.0,14,357,0,0,14,47.0,1,0,1,0.0,0,2542.0,1,14.0,14,0,1,357,0
2,8,0,0,8.0,9,1118,507,1,9,85.0,2,0,2,3.5,7,1051.0,1,11.5,14,0,2,103,0
2,6,0,0,8.0,10,1332,651,0,12,94.5,2,0,2,2.0,4,1729.0,2,10.0,10,0,2,29,0
3,13,0,0,8.5,13,1383,1,0,15,59.5,2,0,2,1.0,2,3872.0,1,9.5,13,0,3,1381,0
12,32,0,0,17.5,33,206,14,0,35,209.0,2,0,2,0.0,0,66.0,2,17.5,33,0,5,178,1
7,31,0,0,15.5,29,1385,114,1,30,38.0,2,0,2,0.5,1,305.0,1,16.0,29,1,3,1157,1
3,10,0,0,6.5,12,570,207,0,12,46.0,2,0,2,0.5,1,110.5,2,7.0,12,1,4,156,0
2,6,0,0,2.5,7,872,175,0,7,54.0,4,0,3,0.75,1,1054.0,2,3.25,7,0,2,169,0
2,6,0,0,1.625,6,585,21,1,6,54.625,8,0,8,0.875,1,501.6,5,2.5,6,0,2,414,0
7,26,0,0,27.0,27,4129,0,0,27,12.0,1,0,1,0.0,0,3829.0,1,27.0,27,0,1,4129,1
1,5,0,0,3.0,7,2557,490,0,6,99.66666666666667,3,0,3,1.0,2,704.3333333333334,3,4.0,7,0,3,1086,0
6,11,0,0,12.0,12,398,0,0,12,58.0,1,0,1,0.0,0,281.0,1,12.0,12,0,2,398,0
5,14,0,0,16.0,16,1711,0,0,16,38.0,1,0,1,0.0,0,139.0,1,16.0,16,0,1,1711,0
1,5,0,0,3.5,5,154,24,0,6,35.0,2,0,2,0.5,1,61.0,1,4.0,5,0,2,106,0
2,7,0,0,6.5,8,1135,276,1,8,65.0,2,0,2,2.5,5,141.5,2,9.0,10,0,2,582,0
5,21,0,0,9.666666666666666,27,1082,3,1,27,26.333333333333332,3,0,3,0.6666666666666666,1,121.0,2,10.333333333333334,27,0,3,1072,1
3,5,0,0,6.0,6,1481,0,0,6,36.0,1,0,1,0.0,0,1007.0,1,6.0,6,0,3,1481,0
2,7,0,0,8.0,8,1277,0,0,8,79.0,1,0,1,0.0,0,5.0,1,8.0,8,0,1,1277,0
2,8,0,0,11.0,11,14,0,0,11,70.0,1,0,1,0.0,0,124.0,1,11.0,11,0,4,14,0
1,6,0,0,3.5,6,38,5,1,7,54.0,2,0,2,0.0,0,42.5,2,3.5,6,0,2,28,0
2,15,0,0,8.0,15,632,10,0,15,34.0,2,0,2,0.5,1,66.0,2,8.5,15,0,2,611,1
2,13,1,0,14.0,14,80,0,0,14,137.0,1,0,1,0.0,0,101.0,1,14.0,14,0,4,80,0
1,3,0,0,4.0,4,19,0,0,4,43.0,1,0,1,0.0,0,28.0,1,4.0,4,0,2,19,0
2,9,0,0,7.0,14,3112,106,0,13,43.0,2,0,2,0.5,1,2177.0,2,7.5,14,0,2,2899,0
2,6,0,0,3.5,9,1697,105,0,9,239.25,4,0,4,1.25,2,1489.5,2,4.75,9,0,2,1276,0
1,10,0,0,11.0,11,246,0,0,11,23.0,1,0,1,0.0,0,799.0,1,11.0,11,0,2,246,0
3,8,0,0,10.0,10,394,0,0,10,51.0,1,0,1,0.0,0,100.0,1,10.0,10,0,1,394,0
1,6,0,0,7.0,7,1953,0,0,7,97.0,1,0,1,0.0,0,4113.0,1,7.0,7,0,2,1953,0
2,5,0,0,7.0,7,2750,0,0,7,95.0,1,0,1,0.0,0,846.0,1,7.0,7,0,1,2750,0
7,18,0,0,10.5,19,653,0,0,19,67.5,2,0,1,1.0,2,3836.0,1,11.5,19,0,2,653,0
5,8,0,0,8.0,8,2888,335,0,13,30.5,2,0,2,1.5,3,890.0,2,9.5,11,0,1,2217,0
2,6,0,0,8.0,8,1423,0,0,8,0.0,1,1,1,0.0,0,26.0,1,8.0,8,0,1,1423,0
5,21,0,0,11.5,22,102,2,0,22,48.0,2,0,2,0.5,1,23.0,1,12.0,22,2,3,97,1
2,9,0,0,10.0,14,4129,1400,0,14,28.5,2,0,2,3.0,6,3829.0,1,13.0,14,0,2,1328,0
1,4,0,0,5.0,5,2774,0,0,5,324.0,1,0,1,0.0,0,2017.0,1,5.0,5,0,2,2774,0
2,8,0,0,10.0,10,7,0,1,10,81.0,1,0,1,0.0,0,155.0,1,10.0,10,0,1,7,0
3,10,0,0,19.0,19,322,0,0,19,37.0,1,0,1,0.0,0,1452.0,1,19.0,19,0,2,322,0
1,3,0,0,3.5,4,1586,177,0,4,205.5,2,0,2,1.5,3,27.5,2,5.0,6,0,2,1231,0
2,8,0,0,11.2,50,4310,168,0,14,54.4,5,0,5,8.4,37,1197.0,2,19.6,50,1,2,3467,0
1,12,0,0,9.5,16,1011,225,0,16,31.5,2,0,2,1.5,3,426.5,2,11.0,16,0,1,561,0
2,3,0,0,2.6666666666666665,6,3803,1192,1,5,46.0,3,0,3,1.0,2,9140.0,1,3.6666666666666665,6,0,4,226,0
1,10,0,0,11.0,11,473,0,0,11,29.0,1,0,1,0.0,0,8.0,1,11.0,11,0,1,473,0
1,6,0,0,7.0,7,841,0,0,7,64.0,1,0,1,0.0,0,19.0,1,7.0,7,0,3,841,0
8,26,0,0,9.0,30,669,116,1,30,101.75,4,0,4,1.5,3,425.6666666666667,3,10.5,30,0,7,205,1
1,11,0,0,5.333333333333333,12,4945,208,1,12,61.0,3,0,3,1.3333333333333333,3,1633.5,2,6.666666666666667,12,1,2,4321,0
3,9,0,0,4.666666666666667,10,476,116,0,10,65.66666666666667,3,0,3,1.3333333333333333,2,183.0,2,6.0,10,0,2,126,0
2,7,0,0,8.0,8,2574,0,0,8,40.0,1,0,1,0.0,0,3829.0,1,8.0,8,0,1,2574,0
4,24,0,0,7.75,25,772,191,1,26,86.5,4,0,4,1.25,4,552.6666666666666,3,9.0,25,1,5,8,0
1,5,0,0,6.0,6,19,0,0,6,23.0,1,0,1,0.0,0,3.0,1,6.0,6,0,1,19,0
3,10,0,0,6.5,12,1735,389,0,13,164.5,2,0,2,0.0,0,1530.0,2,6.5,12,1,3,957,0
2,7,0,0,5.0,6,5925,249,1,8,37.0,2,0,2,1.0,2,561.5,2,6.0,8,0,2,5427,0
1,4,0,0,5.0,5,1911,0,0,5,71.0,1,0,1,0.0,0,622.0,1,5.0,5,0,1,1911,0
1,8,0,0,5.0,9,705,252,0,9,51.5,2,0,2,0.5,1,118.0,2,5.5,9,0,2,201,0
3,10,0,0,17.0,17,1154,0,0,17,38.0,1,0,1,0.0,0,1515.0,1,17.0,17,0,1,1154,0
2,8,0,0,10.0,10,1681,0,0,10,63.0,1,0,1,0.0,0,1.0,1,10.0,10,0,1,1681,0
2,6,0,0,7.0,7,2574,0,0,7,40.0,1,0,1,0.0,0,3829.0,1,7.0,7,0,1,2574,0
1,5,0,0,6.0,6,752,0,0,6,78.0,1,0,1,0.0,0,117.0,1,6.0,6,0,1,752,0
2,9,0,0,10.0,10,374,0,0,10,14.0,1,0,1,0.0,0,55.0,1,10.0,10,0,1,374,0
1,3,0,0,6.0,6,873,0,0,6,45.0,1,0,1,0.0,0,162.0,1,6.0,6,0,2,873,0
1,3,0,0,4.333333333333333,10,512,0,0,6,39.333333333333336,3,0,1,2.3333333333333335,6,506.0,1,6.666666666666667,10,0,1,512,0
11,30,0,0,11.0,31,1054,309,1,31,71.0,3,0,3,0.6666666666666666,1,1504.3333333333333,3,11.666666666666666,31,0,2,125,2
6,20,0,0,27.0,27,993,0,0,27,90.0,1,0,1,0.0,0,314.0,1,27.0,27,0,5,993,1
2,21,0,0,10.333333333333334,11,1880,357,0,27,94.66666666666667,3,0,3,1.3333333333333333,4,979.6666666666666,3,11.666666666666666,13,0,4,807,0
3,10,0,0,11.0,11,2962,0,0,11,93.0,1,0,1,0.0,0,3829.0,1,11.0,11,0,1,2962,0
3,13,0,0,15.0,15,1491,0,0,15,56.0,1,0,1,0.0,0,94.0,1,15.0,15,0,1,1491,0
1,3,0,0,2.5,4,1194,73,0,4,37.0,2,0,2,0.5,1,44.5,2,3.0,4,0,4,1047,0
3,11,0,0,14.0,14,4129,0,0,14,12.0,1,0,1,0.0,0,3829.0,1,14.0,14,0,1,4129,0
5,19,0,0,13.5,26,690,197,0,26,107.0,2,0,2,0.5,1,23630.0,1,14.0,26,0,4,295,1
2,5,0,0,6.0,6,1045,0,0,6,43.0,1,0,1,0.0,0,3323.0,1,6.0,6,0,1,1045,0
1,3,0,0,4.0,4,361,0,0,4,103.0,1,0,1,0.0,0,946.0,1,4.0,4,0,3,361,0
20,45,0,0,16.75,46,216,46,0,46,23.25,4,0,2,5.25,11,7267.5,2,22.0,46,0,2,29,1
2,11,0,0,6.5,12,4129,1194,0,12,48.0,2,0,2,0.5,1,3829.0,1,7.0,12,0,2,1740,0
1,3,0,0,7.0,7,38,0,0,7,44.0,1,0,1,0.0,0,1.0,1,7.0,7,0,1,38,0
2,6,0,0,3.0,4,3184,346,0,7,95.0,3,0,3,0.6666666666666666,1,17014.0,1,3.6666666666666665,5,0,1,2146,0
3,9,0,0,10.0,10,556,0,0,10,27.0,1,0,1,0.0,0,1127.0,1,10.0,10,0,1,556,0
1,8,0,0,9.0,9,1944,0,0,9,37.0,1,0,1,0.0,0,1887.0,1,9.0,9,0,1,1944,0
4,17,0,0,20.5,23,539,86,0,27,68.0,2,0,2,7.0,14,61.0,1,27.5,32,0,1,367,1
3,11,0,0,4.0,12,436,43,3,13,46.285714285714285,7,0,7,2.142857142857143,5,23.5,4,6.142857142857143,12,0,6,132,0
3,9,0,0,7.0,11,1678,110,0,10,49.0,2,0,2,2.0,4,3829.0,1,9.0,11,0,1,1457,0
1,5,0,0,6.0,6,466,0,0,6,32.0,1,0,1,0.0,0,1790.0,1,6.0,6,0,2,466,0
3,12,0,0,13.0,13,171,0,0,13,46.0,1,0,1,0.0,0,1379.0,1,13.0,13,0,1,171,0
4,10,0,0,11.0,11,1502,0,0,11,54.0,1,0,1,0.0,0,2152.0,1,11.0,11,0,1,1502,0
1,5,0,0,6.0,6,274,0,0,6,99.0,1,0,1,0.0,0,659.0,1,6.0,6,0,1,274,0
1,3,0,0,4.0,4,1194,0,0,4,15.0,1,0,1,0.0,0,1.0,1,4.0,4,0,3,1194,0
13,27,0,0,18.0,34,192,29,0,33,51.5,2,0,2,1.5,3,191.5,2,19.5,34,0,2,134,1
5,17,0,0,10.5,18,889,0,0,18,19.0,2,0,2,1.5,3,585.0,1,12.0,18,0,1,888,0
6,22,0,0,6.6,27,5484,402,1,28,63.1,10,0,9,3.8,23,1616.6666666666667,3,10.4,46,2,3,1458,1
2,7,0,0,12.0,12,1154,0,0,12,38.0,1,0,1,0.0,0,1515.0,1,12.0,12,0,1,1154,0
16,56,0,0,6.235294117647059,57,3385,177,1,62,79.52941176470588,17,0,15,2.588235294117647,11,4879.5,2,8.823529411764707,57,1,5,367,2
4,12,0,0,6.333333333333333,14,3553,23,0,17,99.33333333333333,3,0,3,0.6666666666666666,1,230.0,1,7.0,15,1,1,3484,0
4,20,0,0,22.5,24,4744,790,0,24,52.0,2,0,2,10.5,21,12871.0,2,33.0,42,0,3,3164,0
2,8,0,0,4.0,9,3634,32,0,10,71.66666666666667,3,0,3,0.6666666666666666,1,513.5,2,4.666666666666667,9,0,4,3537,0
12,36,0,0,46.0,46,1116,0,0,46,97.0,1,0,1,0.0,0,679.0,1,46.0,46,0,2,1116,1
2,7,0,0,8.0,8,1464,0,0,8,105.0,1,0,1,0.0,0,17014.0,1,8.0,8,0,1,1464,0
3,5,0,0,4.666666666666667,8,588,117,1,8,36.333333333333336,3,0,3,2.0,3,6234.5,2,6.666666666666667,8,0,3,237,0
1,24,0,0,12.5,21,998,0,0,24,55.5,2,0,1,0.5,1,522.0,1,13.0,22,0,2,998,0
10,53,0,0,68.0,68,2574,0,0,68,40.0,1,0,1,0.0,0,3829.0,1,68.0,68,0,2,2574,2
5,21,0,0,14.0,26,1332,258,0,26,51.5,2,0,2,1.0,2,1729.0,2,15.0,26,0,3,815,1
1,4,0,0,2.5,4,3284,24,0,5,28.5,2,0,2,0.0,0,2578.0,1,2.5,4,0,2,3235,0
2,6,0,0,7.0,7,3595,0,0,7,44.0,1,0,1,0.0,0,1758.0,1,7.0,7,0,1,3595,0
1,12,0,0,13.0,13,3843,0,0,13,38.0,1,0,1,0.0,0,4892.0,1,13.0,13,0,1,3843,0
3,13,0,0,14.0,14,1619,0,0,14,78.0,1,0,1,0.0,0,1515.0,1,14.0,14,0,1,1619,0
2,12,0,0,6.333333333333333,15,154,21,0,15,35.0,3,0,3,1.3333333333333333,3,61.0,1,7.666666666666667,15,0,4,90,0
1,12,0,0,6.25,16,1115,193,1,16,52.5,4,0,4,2.25,3,439.6666666666667,3,8.5,16,0,2,342,0
2,9,0,0,10.0,10,157,0,0,10,48.0,1,0,1,0.0,0,49.0,1,10.0,10,1,4,157,0
10,42,0,0,18.75,58,1236,226,0,55,75.75,4,0,4,5.0,12,281.5,4,23.75,58,1,7,329,1
2,9,0,0,5.666666666666667,9,676,37,1,10,49.333333333333336,3,0,3,2.3333333333333335,4,131.5,2,8.0,9,0,2,565,0
1,6,0,0,6.5,40,2422,157,3,5,62.357142857142854,14,0,12,6.142857142857143,57,141.25,4,12.642857142857142,60,0,2,221,0
2,6,0,0,2.6,7,1287,217,3,9,74.8,5,0,5,0.8,1,161.0,3,3.4,7,0,2,200,0
1,5,0,0,6.0,6,1082,0,0,6,21.0,1,0,1,0.0,0,28.0,1,6.0,6,0,1,1082,0
3,13,0,0,8.333333333333334,12,397,80,0,16,37.0,3,0,3,3.0,7,805.0,2,11.333333333333334,18,0,3,156,0
3,13,0,0,19.0,19,55,0,0,19,70.0,1,0,1,0.0,0,1336.0,1,19.0,19,0,3,55,0
8,44,0,0,6.090909090909091,28,2924,50,1,42,57.09090909090909,11,0,9,2.272727272727273,8,1401.0,1,8.363636363636363,28,2,2,2367,2
2,8,0,0,2.6666666666666665,5,1316,215,0,9,51.5,6,0,5,1.1666666666666667,3,238.5,4,3.8333333333333335,5,0,3,21,0
