SampleId,SampleType,LambdaDensity,LinesOfCodeInClass,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressionsInClass,NumberOfMethodReferencesPerClass,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfAnnotations
4308354,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
4967591,CLASS,0.0,46,0.0,1,0,0,5,0,0,0,14,8,0.8,5,7,0
6244614,CLASS,8.461538461538462,130,3.8461538461538463,4,11,5,13,0,0,7,16,12,0.6923076923076923,0,72,1
4728322,CLASS,0.0,30,0.0,0,0,0,2,0,0,2,5,5,1.0,2,8,0
7940168,CLASS,0.0,27,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,3,8,0
4913801,CLASS,0.0,25,0.0,1,0,0,3,0,0,2,3,2,0.6666666666666666,0,12,0
5586136,CLASS,0.0,221,0.0,7,0,0,16,1,1,8,37,29,0.5,14,67,0
7451347,CLASS,0.0,22,0.0,0,0,0,2,0,0,1,5,5,1.0,0,6,0
4864530,CLASS,0.0,62,0.0,0,0,0,5,0,0,4,9,9,1.0,5,11,0
3937197,CLASS,0.0,101,0.0,11,0,0,18,0,0,1,21,10,0.3888888888888889,18,25,0
6037459,CLASS,0.0,114,0.0,1,0,0,12,0,0,0,21,20,0.9166666666666666,6,74,0
7101859,CLASS,0.0,617,0.0,14,0,0,62,5,2,18,128,103,0.6935483870967742,46,169,2
4865706,CLASS,0.0,12,0.0,0,0,0,1,0,0,0,3,3,1.0,1,2,0
4045943,CLASS,0.0,11,0.0,2,0,0,2,0,0,0,2,0,0.0,2,2,0
7564248,CLASS,0.0,30,0.0,3,0,0,4,0,0,3,4,1,0.25,0,8,0
6234122,CLASS,0.0,33,0.0,0,0,0,1,0,0,1,7,7,1.0,1,14,0
7286228,CLASS,0.0,20,0.0,0,0,0,1,0,2,0,2,2,1.0,1,1,0
4273448,CLASS,0.0,33,0.0,0,0,0,4,0,0,0,4,4,1.0,3,19,0
4849963,CLASS,0.0,40,0.0,0,0,0,3,0,0,4,3,3,1.0,1,8,0
5248838,CLASS,0.0,49,0.0,2,0,0,5,0,0,3,7,5,0.6,1,8,0
6282334,CLASS,0.0,337,0.0,0,0,0,17,0,18,19,72,72,1.0,3,130,0
4611617,CLASS,0.0,249,0.0,5,0,0,22,0,0,5,51,46,0.7727272727272727,11,83,0
8232830,CLASS,0.0,69,0.0,0,0,0,4,0,0,0,11,11,1.0,4,44,0
4221930,CLASS,0.0,22,0.0,0,0,0,1,0,0,1,3,3,1.0,1,7,1
7081925,CLASS,0.0,214,0.0,2,0,0,24,0,0,1,28,26,0.9166666666666666,24,50,0
4828331,CLASS,0.0,10,0.0,0,0,0,1,0,0,0,2,2,1.0,1,3,0
5593201,CLASS,0.0,244,0.0,0,0,0,5,0,0,0,5,5,1.0,5,61,0
5450953,CLASS,0.0,105,0.0,0,0,0,5,0,0,2,15,15,1.0,1,59,2
8311552,CLASS,0.0,19,0.0,0,0,0,2,0,0,0,2,2,1.0,1,11,0
8533750,CLASS,0.0,45,0.0,1,0,0,3,0,1,1,5,4,0.6666666666666666,3,41,0
8236650,CLASS,0.0,22,0.0,0,0,0,2,0,0,2,3,3,1.0,2,6,0
6293245,CLASS,0.0,291,0.0,14,0,0,32,13,0,18,60,33,0.15625,30,99,0
5539522,CLASS,0.0,98,0.0,0,0,0,7,0,1,5,12,12,1.0,3,56,0
4502604,CLASS,0.0,79,0.0,0,0,0,3,0,0,6,9,9,1.0,3,31,0
7005369,CLASS,0.0,45,0.0,4,0,0,4,0,0,3,4,0,0.0,4,8,0
4187027,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,2,2,1.0,1,9,0
7434990,CLASS,0.0,18,0.0,0,0,0,1,0,0,0,2,2,1.0,1,4,0
7341794,CLASS,0.0,30,0.0,2,0,0,3,0,0,3,4,2,0.3333333333333333,3,6,0
5168016,CLASS,0.0,111,0.0,17,0,0,28,0,0,1,28,11,0.39285714285714285,28,30,0
7188797,CLASS,0.0,113,0.0,2,0,0,7,1,0,12,9,6,0.5714285714285714,7,32,0
8582752,CLASS,0.0,15,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0
5752094,CLASS,0.0,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947006,CLASS,0.0,16,0.0,0,0,0,1,0,0,0,2,2,1.0,1,1,2
5370715,CLASS,0.0,130,0.0,8,0,0,11,0,0,11,17,9,0.2727272727272727,11,37,0
4956199,CLASS,0.0,48,0.0,0,0,0,8,0,0,0,8,8,1.0,8,11,0
4310155,CLASS,0.0,22,0.0,0,0,0,1,0,0,1,2,2,1.0,1,12,0
7441078,CLASS,0.0,44,0.0,1,0,0,8,0,0,0,11,10,0.875,8,18,0
4842851,CLASS,0.0,22,0.0,0,0,0,2,0,0,0,5,5,1.0,2,7,0
4671511,CLASS,0.0,87,0.0,1,0,0,7,0,6,0,16,15,0.8571428571428571,7,19,0
6117399,CLASS,0.0,14,0.0,1,0,0,2,0,0,1,2,1,0.5,2,3,0
4969128,CLASS,0.0,14,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0
5464567,CLASS,0.0,29,0.0,1,0,0,7,0,0,0,7,6,0.8571428571428571,1,7,0
7134420,CLASS,0.0,32,0.0,2,0,0,4,0,0,1,6,4,0.5,4,7,0
5392183,CLASS,0.0,16,0.0,1,0,0,3,0,0,1,3,2,0.6666666666666666,3,3,0
5068417,CLASS,0.0,17,0.0,0,0,0,2,0,0,0,4,4,1.0,0,8,0
7659271,CLASS,0.0,85,0.0,0,0,0,5,1,0,6,17,16,0.8,5,17,0
9201619,CLASS,0.0,127,0.0,3,0,0,22,0,0,3,28,24,0.8636363636363636,2,51,0
7368005,CLASS,0.0,48,0.0,0,0,0,4,0,0,4,6,6,1.0,3,15,0
9411658,CLASS,0.0,27,0.0,0,0,0,4,0,0,2,4,4,1.0,4,13,0
5916449,CLASS,0.0,16,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,3,3,0
7462222,CLASS,0.0,30,0.0,0,0,0,1,0,2,0,2,2,1.0,1,15,0
7047929,CLASS,0.0,20,0.0,1,0,0,2,0,0,0,2,1,0.5,1,3,0
7000071,CLASS,0.0,21,0.0,0,0,0,2,0,0,2,2,2,1.0,2,8,2
6195686,CLASS,3.4482758620689653,116,0.0,1,4,0,13,1,0,1,15,13,0.8461538461538461,9,53,3
5735246,CLASS,0.0,38,0.0,1,0,0,3,0,0,2,4,3,0.6666666666666666,3,18,0
7853333,CLASS,0.0,29,0.0,3,0,0,4,0,0,2,4,1,0.25,4,6,0
8804785,CLASS,0.0,25,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0
5554251,CLASS,0.0,255,0.0,1,0,0,15,0,0,11,47,46,0.9333333333333333,11,86,0
7640513,CLASS,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,0,7,0
4478155,CLASS,0.0,53,0.0,5,0,0,6,0,1,2,9,3,0.16666666666666666,6,11,1
5863439,CLASS,0.0,67,0.0,0,0,0,3,0,1,2,12,12,1.0,2,23,0
4410714,CLASS,0.0,152,0.0,1,0,0,7,0,0,0,31,30,0.8571428571428571,3,93,0
5180625,CLASS,0.0,198,0.0,1,0,0,7,0,5,12,21,20,0.8571428571428571,3,135,0
9293949,CLASS,0.0,21,0.0,0,0,0,1,0,0,0,3,3,1.0,1,5,0
8585684,CLASS,0.0,55,0.0,0,0,0,2,0,0,0,10,10,1.0,2,20,0
7588520,CLASS,0.0,31,0.0,3,0,0,5,2,0,2,5,0,0.0,5,5,2
4220805,CLASS,0.3115264797507788,321,0.3115264797507788,0,1,1,20,0,0,10,86,86,1.0,3,171,0
7061885,CLASS,0.0,195,0.0,1,0,0,19,0,10,17,36,35,0.9473684210526315,17,24,0
7665235,CLASS,0.0,33,0.0,1,0,0,3,0,0,0,7,6,0.6666666666666666,3,18,0
7812575,CLASS,0.07886435331230283,1268,0.0,56,1,0,155,1,1,74,241,184,0.632258064516129,152,482,2
4341864,CLASS,0.0,28,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
4978959,CLASS,0.0,92,0.0,2,0,0,15,6,0,7,15,7,0.4666666666666667,15,16,0
3812473,CLASS,0.0,19,0.0,2,0,0,2,0,2,0,2,0,0.0,2,4,0
4314618,CLASS,0.0,145,0.0,0,0,0,8,1,2,0,23,22,0.875,8,40,0
8907445,CLASS,0.0,22,0.0,0,0,0,2,0,0,0,5,5,1.0,0,2,0
4051558,CLASS,0.0,168,0.0,6,0,0,16,0,0,9,22,16,0.625,11,62,0
7584816,CLASS,0.0,53,0.0,2,0,0,3,0,0,2,6,3,0.3333333333333333,3,6,2
6516443,CLASS,0.0,75,0.0,4,0,0,8,0,0,2,10,6,0.5,8,14,1
6166594,CLASS,0.0,48,0.0,6,0,0,7,0,0,2,7,1,0.14285714285714285,7,13,0
9398714,CLASS,0.0,64,0.0,0,0,0,8,0,23,0,8,8,1.0,8,8,0
8661442,CLASS,0.0,31,0.0,0,0,0,3,0,1,1,4,4,1.0,3,14,0
4035683,CLASS,0.0,484,0.0,5,0,0,32,0,2,27,86,80,0.84375,15,120,5
6603072,CLASS,0.0,46,0.0,4,0,0,8,4,0,4,8,0,0.0,8,8,4
7553034,CLASS,0.0,12,0.0,0,0,0,1,0,0,0,2,2,1.0,0,3,0
5247450,CLASS,0.0,255,0.0,0,0,0,23,0,0,2,58,58,1.0,0,295,0
9420761,CLASS,0.0,21,0.0,0,0,0,2,0,0,0,5,5,1.0,2,6,0
8132817,CLASS,0.0,164,0.0,19,0,0,22,0,0,8,26,7,0.13636363636363635,22,105,0
6462651,CLASS,0.0,17,0.0,0,0,0,1,0,0,1,1,1,1.0,1,6,0
6876949,CLASS,0.0,243,0.0,0,0,0,14,0,0,0,50,50,1.0,5,144,0
8119000,CLASS,0.0,345,0.0,0,0,0,33,0,2,2,88,88,1.0,32,172,0
4359175,CLASS,0.0,140,0.0,1,0,0,9,0,0,8,20,19,0.8888888888888888,7,24,0
4792710,CLASS,0.0,147,0.0,1,0,0,11,0,0,4,34,32,0.9090909090909091,4,67,0
9018312,CLASS,0.0,26,0.0,1,0,0,3,0,0,0,5,4,0.6666666666666666,3,3,0
4580142,CLASS,0.0,216,0.0,2,0,0,14,0,2,2,39,37,0.8571428571428571,3,50,0
7369379,CLASS,0.0,13,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
5241906,CLASS,0.0,12,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
9136234,CLASS,0.0,47,0.0,4,0,0,8,0,0,4,8,4,0.5,8,12,0
7521109,CLASS,0.0,68,0.0,3,0,0,10,5,0,6,16,7,0.2,10,17,0
7798138,CLASS,0.0,68,0.0,3,0,0,8,3,0,0,10,4,0.25,8,8,5
4827314,CLASS,0.0,15,0.0,0,0,0,1,0,0,0,3,3,1.0,1,4,0
8263441,CLASS,0.0,66,0.0,0,0,0,16,0,0,0,16,16,1.0,16,47,0
7798188,CLASS,0.0,99,0.0,0,0,0,4,0,0,1,32,32,1.0,0,69,0
4000540,CLASS,0.0,58,0.0,0,0,0,1,0,0,2,9,9,1.0,1,22,0
8083609,CLASS,0.0,11,0.0,0,0,0,1,0,1,0,2,2,1.0,1,3,0
7113239,CLASS,0.0,52,0.0,2,0,0,7,0,0,0,14,12,0.7142857142857143,7,16,0
8233737,CLASS,0.0,37,0.0,2,0,0,3,0,0,0,4,2,0.3333333333333333,2,8,0
9177949,CLASS,0.0,30,0.0,1,0,0,3,0,0,0,5,4,0.6666666666666666,3,11,0
3814315,CLASS,0.0,163,0.0,8,0,0,12,0,0,1,36,28,0.3333333333333333,12,32,0
9548458,CLASS,0.0,144,0.0,0,0,0,5,0,1,3,26,26,1.0,3,94,0
4690765,CLASS,0.0,20,0.0,0,0,0,2,0,0,0,2,2,1.0,2,20,0
4029077,CLASS,0.0,17,0.0,0,0,0,7,0,0,0,7,7,1.0,0,7,0
6854666,CLASS,0.0,197,0.0,1,0,0,19,0,0,9,26,25,0.9473684210526315,18,96,0
7942242,CLASS,0.0,26,0.0,4,0,0,5,0,0,0,5,1,0.2,3,5,0
8038156,CLASS,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0
4875170,CLASS,0.0,47,0.0,0,0,0,1,0,0,0,12,12,1.0,1,27,0
7600342,CLASS,0.0,63,0.0,1,0,0,6,0,0,3,13,12,0.8333333333333334,4,19,1
3878622,CLASS,0.0,74,0.0,2,0,0,5,0,0,2,16,14,0.6,5,21,0
7605359,CLASS,0.0,48,0.0,0,0,0,3,0,0,0,9,9,1.0,2,19,0
5000200,CLASS,0.0,34,0.0,1,0,0,8,0,0,0,8,7,0.875,8,16,0
4368175,CLASS,0.0,25,0.0,0,0,0,1,0,0,0,4,4,1.0,1,8,0
8930850,CLASS,0.0,67,0.0,0,0,0,2,0,0,0,13,13,1.0,2,28,0
6717886,CLASS,0.0,91,0.0,7,0,0,12,2,2,4,12,3,0.25,11,15,1
8131217,CLASS,0.0,31,0.0,7,0,0,7,0,0,0,7,0,0.0,7,7,0
8547261,CLASS,0.0,198,0.0,0,0,0,6,0,0,2,37,37,1.0,3,83,0
7269177,CLASS,0.0,41,0.0,7,0,0,8,0,0,0,8,1,0.125,8,8,0
7684728,CLASS,0.0,107,0.0,8,0,0,17,8,0,10,19,2,0.058823529411764705,17,19,0
3764491,CLASS,0.0,23,0.0,2,0,0,2,0,0,0,2,0,0.0,2,2,2
5565017,CLASS,0.0,34,0.0,0,0,0,1,0,0,0,8,8,1.0,1,23,0
5983608,CLASS,0.0,59,0.0,0,0,0,3,0,0,3,9,9,1.0,2,51,0
5018622,CLASS,0.0,265,0.0,6,0,0,46,0,0,3,53,47,0.8695652173913043,44,52,0
8292673,CLASS,6.666666666666667,15,0.0,0,1,0,2,0,0,0,2,2,1.0,0,9,0
9535301,CLASS,0.0,684,0.0,24,0,0,56,0,0,19,135,110,0.5714285714285714,39,139,0
7795012,CLASS,0.0,38,0.0,0,0,0,3,0,0,1,3,3,1.0,3,9,0
7929479,CLASS,0.0,14,0.0,0,0,0,1,0,0,0,3,3,1.0,1,8,0
5676371,CLASS,0.0,34,0.0,1,0,0,3,0,0,1,6,5,0.6666666666666666,3,10,0
5670026,CLASS,0.0,130,0.0,5,0,0,12,5,4,1,17,7,0.16666666666666666,12,12,0
4159543,CLASS,0.0,1213,0.0,23,0,0,126,5,5,19,235,200,0.7777777777777778,117,318,0
9201577,CLASS,0.0,199,0.0,8,0,0,25,0,0,8,38,30,0.68,23,63,0
3981336,CLASS,0.0,30,0.0,2,0,0,3,0,0,2,3,1,0.3333333333333333,2,6,0
7300150,CLASS,0.0,42,0.0,2,0,0,7,1,0,1,10,6,0.5714285714285714,5,10,0
7067326,CLASS,0.0,294,0.0,4,0,0,33,0,2,1,73,69,0.8787878787878788,33,38,0
7476183,CLASS,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2
4599156,CLASS,0.0,24,0.0,1,0,0,2,0,0,2,3,2,0.5,2,5,0
5892646,CLASS,0.0,13,0.0,1,0,0,1,0,0,1,1,0,0.0,0,1,0
4478069,CLASS,0.0,37,0.0,0,0,0,2,0,0,0,4,4,1.0,2,10,4
9371177,CLASS,0.0,70,0.0,1,0,0,8,0,0,5,9,8,0.875,5,12,0
4645346,CLASS,0.0,37,0.0,0,0,0,4,0,0,2,4,4,1.0,4,4,0
5702958,CLASS,0.0,12,0.0,0,0,0,2,0,0,0,2,2,1.0,2,2,0
6976868,CLASS,0.0,84,0.0,2,0,0,18,0,0,0,18,16,0.8888888888888888,0,21,0
5630298,CLASS,0.0,62,0.0,0,0,0,1,0,0,0,6,6,1.0,1,53,0
9241391,CLASS,0.0,49,0.0,1,0,0,4,1,0,4,11,9,0.5,2,7,0
3804138,CLASS,0.0,54,0.0,2,0,0,2,0,0,1,2,0,0.0,2,10,0
4200619,CLASS,0.0,43,0.0,0,0,0,5,0,0,0,5,5,1.0,3,9,0
4246628,CLASS,0.0,62,0.0,4,0,0,9,4,4,5,9,1,0.1111111111111111,9,14,0
8511088,CLASS,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0
7933439,CLASS,0.0,129,0.0,1,0,0,11,0,0,0,23,22,0.9090909090909091,3,40,0
5148408,CLASS,0.0,35,0.0,0,0,0,3,0,0,2,6,6,1.0,3,8,0
9506197,CLASS,0.0,26,0.0,0,0,0,2,0,2,2,3,3,1.0,2,11,0
8778114,CLASS,0.0,803,0.0,0,0,0,145,0,0,0,145,145,1.0,145,314,0
4726345,CLASS,5.389221556886228,167,0.0,0,9,0,17,0,0,0,36,36,1.0,15,100,0
3710201,CLASS,0.0,86,0.0,0,0,0,6,0,0,0,16,16,1.0,6,11,0
3969522,CLASS,2.272727272727273,44,0.0,0,1,0,4,0,0,4,4,4,1.0,4,13,1
9200631,CLASS,0.0,22,0.0,0,0,0,2,0,0,0,5,5,1.0,2,9,0
4993120,CLASS,0.0,12,0.0,0,0,0,1,0,0,0,1,1,1.0,0,3,0
6165395,CLASS,0.0,30,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0
7303656,CLASS,0.0,87,0.0,7,0,0,13,5,3,7,13,1,0.07692307692307693,13,14,0
7144021,CLASS,0.0,26,0.0,0,0,0,1,0,0,3,1,1,1.0,1,6,0
8146987,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
8217435,CLASS,0.0,75,0.0,1,0,0,8,1,0,0,15,12,0.75,7,15,0
5888140,CLASS,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0
7987645,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
9432587,CLASS,0.0,45,0.0,0,0,0,1,0,2,0,7,7,1.0,1,17,0
7792934,CLASS,0.0,12,0.0,1,0,0,2,0,1,0,2,1,0.5,2,2,0
5273938,CLASS,0.0,12,0.0,1,0,0,2,0,0,0,2,1,0.5,2,2,0
9457050,CLASS,0.0,93,0.0,0,0,0,11,0,1,0,25,25,1.0,11,33,0
4577168,CLASS,0.0,16,0.0,2,0,0,3,0,0,1,3,1,0.3333333333333333,3,3,0
4004762,CLASS,0.0,142,0.0,3,0,0,9,2,0,6,24,18,0.4444444444444444,9,47,0
4328225,CLASS,0.0,34,0.0,2,0,0,4,0,0,2,4,2,0.5,2,12,0
5794903,CLASS,0.0,20,0.0,0,0,0,1,0,0,0,4,4,1.0,1,7,0
4960276,CLASS,0.0,37,0.0,0,0,0,2,0,0,4,4,4,1.0,1,5,0
6213445,CLASS,0.0,42,0.0,4,0,0,5,0,0,2,5,1,0.2,5,8,0
5991953,CLASS,0.0,92,0.0,6,0,0,18,6,0,6,18,6,0.3333333333333333,18,18,0
6923657,CLASS,0.0,27,0.0,0,0,0,2,0,1,1,6,6,1.0,2,3,0
4207492,CLASS,0.0,16,0.0,0,0,0,7,0,0,0,7,7,1.0,7,7,0
7883895,CLASS,0.0,554,0.0,10,0,0,64,4,2,8,95,76,0.78125,60,113,0
8067041,CLASS,0.0,116,0.0,0,0,0,13,0,0,0,26,26,1.0,0,68,0
7148054,CLASS,0.0,32,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0
7152802,CLASS,0.0,128,0.0,1,0,0,15,0,0,10,29,28,0.9333333333333333,2,59,0
4289354,CLASS,0.0,21,0.0,1,0,0,2,1,0,1,2,0,0.0,2,2,0
3754188,CLASS,0.0,142,0.0,0,0,0,4,0,0,0,27,27,1.0,2,93,0
9095202,CLASS,0.0,31,0.0,0,0,0,3,0,0,0,4,4,1.0,2,12,0
7279793,CLASS,0.0,33,0.0,0,0,0,2,0,0,3,5,5,1.0,1,8,0
8282686,CLASS,0.0,19,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
5380933,CLASS,0.0,79,0.0,5,0,0,13,1,0,6,14,8,0.5384615384615384,7,13,0
9220014,CLASS,0.0,635,0.0,0,0,0,32,0,0,20,136,136,1.0,22,243,0
5193259,CLASS,0.0,43,0.0,0,0,0,5,0,0,0,8,8,1.0,5,22,0
5975025,CLASS,0.0,34,0.0,1,0,0,4,0,0,0,6,5,0.75,3,13,0
