id,LambdaDensity,LinesOfCodeInClass,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressionsInClass,NumberOfMethodReferencesPerClass,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfAnnotations,NumberOfBugFixes,MeanCommitMessageLength,NumberOfRevisions,DaysWithCommits,NumberOfRefactorings,Severity
1653,0.0,40,0.0,0,0,0,2,0,0,0,6,6,1.0,2,5,0,10,69.28571428571429,28,21,0,0
1654,0.0,185,0.0,8,0,0,21,7,0,0,35,20,0.2857142857142857,20,60,0,0,76.0,7,7,1,2
1655,0.0,64,0.0,6,0,0,12,6,0,6,12,0,0.0,12,12,0,1,52.142857142857146,7,7,0,2
1656,0.0,234,0.0,0,0,0,17,0,0,12,45,45,1.0,12,85,0,1,51.375,32,29,3,0
1657,0.0,103,0.0,0,0,0,7,0,0,0,24,24,1.0,2,13,0,2,60.34375,32,22,2,0
1658,0.0,62,0.0,3,0,0,6,0,0,3,9,6,0.5,6,15,0,1,66.5,4,4,0,0
1659,0.0,80,0.0,0,0,0,4,0,0,0,18,18,1.0,3,40,0,2,49.21052631578947,19,19,0,0
1660,0.0,62,0.0,2,0,0,7,1,0,6,8,5,0.5714285714285714,7,12,3,1,66.0,2,2,1,0
1661,0.0,35,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0,2,93.92307692307692,13,13,1,2
1662,0.0,16,0.0,0,0,0,2,0,0,0,4,4,1.0,2,5,0,0,44.25,4,4,0,0
1663,0.0,50,0.0,1,0,0,5,0,0,1,6,5,0.8,5,7,0,7,74.02631578947368,38,34,3,0
1664,0.0,67,0.0,4,0,0,9,0,0,3,12,8,0.5555555555555556,9,14,0,1,46.8,25,22,2,0
1665,0.0,159,0.0,0,0,0,14,0,0,8,30,30,1.0,3,68,0,4,35.84782608695652,46,37,1,0
1666,0.0,10,0.0,0,0,0,2,0,0,0,2,2,1.0,2,2,0,0,55.2,5,4,0,0
1667,0.0,728,0.0,4,0,0,34,1,0,46,70,65,0.8529411764705882,25,454,0,1,79.22222222222223,36,27,3,0
1668,0.0,15,0.0,2,0,0,2,0,0,0,2,0,0.0,1,2,0,8,109.48275862068964,29,27,2,0
1669,6.557377049180328,61,3.278688524590164,0,4,2,5,0,0,2,9,9,1.0,1,42,0,2,52.11111111111112,9,8,0,0
1670,0.0,18,0.0,0,0,0,1,0,0,0,1,1,1.0,1,11,0,1,65.13333333333334,15,14,0,0
1671,0.0,15,0.0,0,0,0,1,0,0,0,1,1,1.0,1,6,0,1,109.125,8,8,0,0
1672,0.0,22,0.0,0,0,0,1,0,0,0,1,1,1.0,1,32,0,1,30.5,4,4,0,0
1673,0.0,89,0.0,0,0,0,11,0,0,0,11,11,1.0,0,11,0,0,67.76470588235294,17,17,1,0
1674,0.0,65,0.0,0,0,0,5,0,0,4,13,13,1.0,2,12,0,2,42.083333333333336,12,12,1,0
1675,0.0,987,0.0,2,0,0,35,0,2,5,267,265,0.9428571428571428,15,469,0,5,93.83168316831684,101,97,3,0
1676,0.0,9,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,73.8,10,9,0,0
1677,0.0,40,0.0,0,0,0,3,0,4,0,5,5,1.0,3,8,1,2,42.60869565217392,23,23,1,0
1678,0.0,75,0.0,3,0,0,11,3,0,5,15,9,0.4545454545454545,11,18,0,5,93.0625,32,26,1,1
1679,0.0,40,0.0,0,0,0,2,0,0,0,7,7,1.0,0,16,0,4,73.6078431372549,51,41,1,0
1680,0.0,61,0.0,0,0,0,6,0,0,3,10,10,1.0,3,15,0,1,83.25,4,4,0,0
1681,0.0,227,0.0,4,0,0,29,4,0,3,62,44,0.7241379310344828,23,68,0,3,45.31818181818182,22,21,0,0
1682,0.0,315,0.0,3,0,0,15,0,0,20,60,57,0.8,8,95,4,3,43.94736842105263,19,15,2,0
1683,0.0,48,0.0,0,0,0,6,0,0,3,9,9,1.0,5,8,0,0,201.14285714285717,7,7,0,0
1684,0.0,79,0.0,0,0,0,2,0,10,0,32,32,1.0,2,4,10,1,78.0,2,2,0,2
1685,0.0,55,0.0,0,0,0,1,0,0,2,14,14,1.0,1,25,0,0,31.0,1,1,0,0
1686,0.0,323,0.0,7,0,0,32,1,2,6,60,52,0.75,30,70,0,23,49.69897959183673,196,142,1,1
1687,0.0,14,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0,1,125.33333333333331,9,8,0,0
1688,0.0,18,0.0,0,0,0,1,0,0,1,1,1,1.0,1,11,1,0,98.0,1,1,0,0
1689,0.0,13,0.0,0,0,0,2,0,0,0,2,2,1.0,0,2,0,0,24.03333333333333,30,26,0,0
1690,0.0,60,0.0,2,0,0,7,0,1,2,10,8,0.7142857142857143,7,12,0,0,52.61538461538461,26,25,3,0
1691,0.0,20,0.0,0,0,0,2,0,0,1,2,2,1.0,2,6,1,0,67.18181818181819,11,11,0,0
1692,0.0,12,0.0,1,0,0,2,1,0,1,2,0,0.0,2,2,0,1,19.5,4,4,0,0
1693,1.2422360248447204,161,0.6211180124223602,14,2,1,25,0,0,9,29,15,0.44,22,65,3,6,62.15,40,27,3,2
1694,0.0,67,0.0,5,0,0,9,0,0,1,15,10,0.4444444444444444,7,24,0,0,43.5,2,2,0,0
1695,0.0,15,0.0,0,0,0,2,0,0,0,2,2,1.0,0,3,0,12,173.2127659574468,47,36,4,0
1696,0.0,30,0.0,2,0,0,3,0,0,0,7,5,0.3333333333333333,2,4,0,23,49.11009174311926,218,156,1,0
1697,0.7070707070707071,990,0.0,15,7,0,78,2,4,35,183,166,0.782051282051282,56,397,0,4,168.72307692307692,65,64,3,0
1698,0.0,201,0.4975124378109453,2,0,1,9,0,0,18,30,28,0.7777777777777778,8,50,0,1,1688.0,1,1,1,0
1699,0.0,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,49.333333333333336,3,3,1,0
1700,0.0,77,1.2987012987012987,0,0,1,6,0,0,7,13,13,1.0,5,32,0,1,51.16666666666666,6,6,0,0
1701,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,0,2,0,1,73.0,7,7,0,0
1702,0.0,22,0.0,1,0,0,3,0,0,1,3,2,0.6666666666666666,3,8,0,0,36.25,4,4,0,1
1703,0.0,28,0.0,0,0,0,3,0,0,0,3,3,1.0,3,7,0,3,77.5,12,11,1,0
1704,0.0,37,0.0,1,0,0,5,4,0,5,5,0,0.0,5,6,0,1,89.0,2,2,0,1
1705,0.0,105,0.0,1,0,0,7,0,1,2,19,18,0.8571428571428571,5,71,0,1,30.666666666666668,3,3,0,0
1706,0.0,17,0.0,0,0,0,2,0,0,1,4,4,1.0,2,5,0,1,78.0,2,2,0,0
1707,0.0,147,0.0,9,0,0,15,1,1,1,24,14,0.3333333333333333,15,36,0,1,55.15384615384615,13,13,2,2
1708,0.0,36,0.0,3,0,0,4,0,0,3,4,1,0.25,4,5,0,0,6.0,1,1,0,2
1709,0.0,10,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0,0,52.54545454545455,22,17,3,0
1710,0.0,74,2.702702702702702,0,0,2,26,0,0,0,28,28,1.0,0,30,0,2,69.6842105263158,38,37,2,0
1711,0.0,21,0.0,0,0,0,2,0,0,1,2,2,1.0,2,5,0,0,67.8,5,5,0,0
1712,0.0,23,0.0,1,0,0,3,0,0,1,4,3,0.6666666666666666,3,7,0,0,65.16666666666667,6,5,0,0
1713,0.0,614,0.0,2,0,0,28,0,0,5,107,105,0.9285714285714286,17,449,0,0,122.05555555555556,18,13,4,0
1714,0.0,213,0.0,0,0,0,58,0,32,0,58,58,1.0,57,61,0,0,30.0,2,2,0,0
1715,0.0,52,0.0,0,0,0,4,0,0,2,5,5,1.0,2,23,0,0,14.333333333333334,3,3,0,0
1716,0.0,75,0.0,1,0,0,9,0,0,3,12,11,0.8888888888888888,4,13,0,0,74.26666666666667,15,14,1,1
1717,0.0,239,0.0,23,0,0,46,23,0,23,46,0,0.0,46,47,3,1,50.5,8,7,1,3
1718,0.0,82,0.0,4,0,0,9,0,1,3,13,9,0.5555555555555556,9,21,0,0,73.66666666666667,9,8,0,0
1719,0.0,62,0.0,0,0,0,6,0,0,5,7,7,1.0,6,34,0,0,11.0,1,1,0,0
1720,0.0,43,0.0,1,0,0,4,0,0,1,9,8,0.75,4,27,0,2,68.52,25,23,3,0
1721,0.0,10,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0,0,95.57142857142856,7,7,0,0
1722,0.0,112,0.0,2,0,0,18,1,0,2,23,20,0.8333333333333334,18,26,0,0,118.33333333333331,3,3,0,0
1723,0.0,23,0.0,0,0,0,5,0,0,0,5,5,1.0,5,6,0,0,16.0,1,1,0,0
1724,0.0,24,0.0,1,0,0,2,0,0,0,3,2,0.5,2,5,0,0,36.2,10,10,0,0
1725,0.0,151,0.0,2,0,0,11,1,0,2,23,20,0.7272727272727273,5,77,0,0,63.57142857142857,7,7,0,0
1726,0.0,32,0.0,1,0,0,4,0,0,2,5,4,0.75,4,13,2,1,55.9,10,9,0,0
1727,0.0,19,0.0,2,0,0,2,0,0,2,2,0,0.0,2,2,0,1,36.68421052631579,19,14,0,0
1728,0.0,84,0.0,0,0,0,7,0,0,1,13,13,1.0,7,13,0,13,122.80645161290325,62,39,2,0
1729,0.0,164,0.0,4,0,0,16,0,0,4,31,27,0.75,10,31,0,1,33.77777777777778,9,7,0,0
1730,0.0,16,0.0,0,0,0,1,0,0,0,2,2,1.0,1,12,0,0,38.0,2,2,0,0
1731,0.0,1046,0.0,1,0,0,116,0,0,1,230,229,0.9913793103448276,115,228,0,6,23.32,25,17,1,3
1732,0.0,249,0.4016064257028112,0,0,1,13,0,0,10,51,51,1.0,2,120,0,3,84.78571428571429,14,13,2,0
1733,0.0,50,0.0,4,0,0,7,0,0,2,8,4,0.4285714285714285,7,13,0,0,64.0,4,4,0,2
1734,0.0,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,81.75,4,4,0,0
1735,0.0,51,0.0,1,0,0,9,0,0,2,9,8,0.8888888888888888,9,24,0,9,67.07692307692308,13,9,1,0
1736,0.0,18,0.0,1,0,0,2,0,0,1,3,2,0.5,2,3,0,1,91.78571428571428,14,14,0,0
1737,0.0,26,0.0,1,0,0,2,0,0,0,2,1,0.5,1,3,0,1,48.66666666666666,12,11,0,0
1738,0.0,58,0.0,3,0,0,11,0,0,0,14,11,0.7272727272727273,3,21,0,1,38.77777777777778,18,16,0,0
1739,0.0,54,0.0,1,0,0,9,1,0,2,10,8,0.7777777777777778,8,20,0,0,40.66666666666666,3,3,0,0
1740,0.0,79,0.0,1,0,0,3,0,0,4,13,12,0.6666666666666666,2,33,0,1,100.55555555555556,9,8,1,0
1741,0.0,66,0.0,6,0,0,9,0,0,0,16,10,0.3333333333333333,0,36,0,1,39.625,8,8,0,0
1742,0.0,124,0.0,4,0,0,13,1,0,4,30,25,0.6153846153846154,9,45,4,12,41.403225806451616,62,48,0,0
1743,0.0,27,0.0,2,0,0,3,0,0,0,4,2,0.3333333333333333,3,3,0,0,20.5,2,2,0,0
1744,0.0,73,0.0,5,0,0,10,5,0,5,10,0,0.0,10,10,18,1,61.16666666666666,6,6,0,3
1745,0.0,26,0.0,0,0,0,3,2,0,2,5,3,0.3333333333333333,3,5,0,7,127.07142857142856,28,26,1,0
1746,0.0,85,0.0,0,0,0,17,0,0,0,20,20,1.0,13,40,0,2,51.6,10,8,0,0
1747,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2,0,60.0,1,1,0,0
1748,0.0,18,0.0,0,0,0,4,0,0,0,4,4,1.0,4,11,0,0,79.66666666666667,3,3,0,0
1749,7.526881720430108,93,2.150537634408602,2,7,2,15,0,1,3,15,13,0.8666666666666667,13,41,5,1,75.0,2,2,0,0
1750,0.0,107,0.0,9,0,0,18,9,0,9,18,0,0.0,18,18,12,0,34.5,2,2,0,3
1751,0.0,95,0.0,3,0,0,10,1,0,3,18,13,0.6,8,22,0,1,77.5,6,6,0,0
1752,0.0,70,0.0,7,0,0,14,7,0,6,14,0,0.0,14,14,0,0,97.23076923076924,13,11,1,2
1753,0.0,55,0.0,0,0,0,7,2,0,6,7,5,0.7142857142857143,7,15,0,0,77.66666666666667,6,5,0,1
1754,0.0,184,0.0,1,0,0,16,0,0,4,46,45,0.9375,1,35,0,5,57.04,50,31,0,0
1755,0.0,68,0.0,0,0,0,8,0,1,0,14,14,1.0,8,35,0,4,75.36666666666666,60,50,2,0
1756,0.0,15,0.0,1,0,0,1,0,0,0,1,0,0.0,0,1,0,0,68.42857142857143,7,7,0,0
1757,0.0,44,0.0,0,0,0,2,0,0,2,6,6,1.0,2,19,2,1,54.0,14,12,0,0
1758,0.0,60,0.0,2,0,0,7,0,0,1,10,8,0.7142857142857143,6,23,0,2,79.55555555555556,18,11,0,0
1759,0.0,176,0.0,4,0,0,11,0,5,8,20,16,0.6363636363636364,9,50,0,5,91.75,8,3,1,0
1760,0.0,40,0.0,2,0,0,5,0,0,2,6,4,0.6,5,11,0,1,67.0,3,3,1,0
1761,0.0,131,0.0,4,0,0,16,0,0,4,24,20,0.75,15,75,0,0,64.0,7,7,0,0
1762,0.0,59,0.0,1,0,0,4,0,0,0,13,12,0.75,1,20,0,1,41.7,10,9,0,0
1763,0.0,18,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0,0,104.5,2,2,0,0
1764,0.0,98,0.0,1,0,0,7,1,0,3,19,17,0.7142857142857143,3,74,0,1,53.7,10,6,0,0
1765,0.0,18,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0,0,45.66666666666666,3,3,0,0
1766,0.0,69,0.0,1,0,0,4,0,0,6,10,9,0.75,4,32,0,1,96.5,2,2,0,0
1767,0.0,70,0.0,9,0,0,9,0,0,0,9,0,0.0,9,9,9,0,20.0,1,1,0,2
1768,0.8958566629339306,1786,0.0,10,16,0,128,2,0,53,302,289,0.90625,74,631,23,20,65.95535714285714,112,103,5,0
1769,0.0,35,0.0,0,0,0,2,0,0,0,7,7,1.0,2,4,0,2,52.5,4,3,1,0
1770,0.0,12,0.0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,122.66666666666669,6,6,0,0
1771,0.0,13,0.0,0,0,0,2,0,0,0,3,3,1.0,0,3,0,0,35.142857142857146,7,7,0,0
1772,0.0,14,0.0,0,0,0,4,0,0,0,4,4,1.0,4,4,0,1,42.285714285714285,14,12,2,0
1773,0.0,106,0.0,7,0,0,9,0,0,0,18,11,0.2222222222222222,7,9,0,0,57.2,5,4,0,0
1774,0.0,346,0.0,27,0,0,57,27,0,0,60,6,0.0526315789473684,57,57,30,0,77.0,15,14,4,2
1775,0.0,48,0.0,0,0,0,3,0,0,0,6,6,1.0,0,32,0,0,157.33333333333334,3,3,1,0
1776,0.0,244,0.0,0,0,0,13,0,1,13,52,52,1.0,12,50,0,1,125.66666666666669,9,9,1,0
1777,0.0,51,0.0,0,0,0,3,0,0,0,12,12,1.0,1,29,0,1,50.0,3,3,0,0
1778,0.0,10,0.0,0,0,0,2,0,0,0,2,2,1.0,2,4,0,19,157.54761904761904,42,42,2,0
1779,0.0,102,0.0,3,0,0,7,3,5,0,11,5,0.1428571428571428,7,37,0,1,134.33333333333334,3,3,0,2
1780,0.0,11,0.0,0,0,0,1,0,1,0,1,1,1.0,1,3,1,0,92.33333333333331,3,3,0,0
1781,0.0,129,0.0,6,0,0,14,0,0,1,25,19,0.5714285714285714,14,24,0,0,32.0,2,2,0,0
1782,0.0,27,0.0,0,0,0,2,0,0,1,4,4,1.0,1,5,0,1,51.0,3,3,0,0
1783,0.0,553,0.0,9,0,0,40,11,0,23,111,87,0.5,24,211,0,0,45.0,2,2,0,1
1784,0.0,21,0.0,2,0,0,3,0,0,0,3,1,0.3333333333333333,3,3,0,53,78.56666666666666,60,52,0,2
1785,0.0,168,0.0,1,0,0,21,0,0,0,22,21,0.9523809523809524,16,122,0,1,92.25,4,4,1,0
1786,0.0,28,0.0,0,0,0,1,0,0,1,3,3,1.0,0,17,0,26,83.925,40,35,2,0
1787,11.11111111111111,9,0.0,0,1,0,2,0,0,0,2,2,1.0,0,3,0,1,60.0,3,3,0,0
1788,0.0,40,0.0,0,0,0,1,0,0,2,2,2,1.0,1,2,0,2,67.9375,16,13,1,1
1789,0.0,158,0.0,0,0,0,14,0,0,0,41,41,1.0,7,20,0,1,59.06666666666667,15,11,0,0
1790,0.0,57,0.0,2,0,0,6,2,0,0,9,5,0.3333333333333333,6,18,0,1,18.5,2,2,0,1
1791,0.0,32,0.0,1,0,0,3,1,0,0,5,3,0.3333333333333333,3,8,0,1,18.5,2,2,0,1
1792,0.0,7,0.0,0,0,0,1,0,0,0,1,1,1.0,0,6,0,0,46.2,5,4,0,0
1793,0.0,25,0.0,4,0,0,4,0,0,1,4,0,0.0,4,4,0,78,73.47286821705427,129,114,18,0
1794,0.0,237,0.0,4,0,0,26,4,0,3,46,34,0.6923076923076923,23,49,0,2,62.8,20,19,0,0
1795,0.0,24,0.0,1,0,0,3,1,0,2,3,1,0.3333333333333333,3,3,0,6,66.89285714285714,28,27,3,1
1796,0.0,261,0.0,6,0,0,33,3,0,7,54,45,0.7272727272727273,28,83,0,0,46.5,22,21,1,1
1797,0.0,21,0.0,0,0,0,1,0,0,0,3,3,1.0,1,10,0,2,63.388888888888886,18,18,0,0
1798,0.0,46,0.0,3,0,0,5,0,0,3,7,4,0.4,4,9,0,1,80.6,5,3,1,0
1799,0.0,357,0.0,0,0,0,41,0,0,6,73,73,1.0,30,222,0,0,29.83333333333333,6,3,0,0
1800,0.0,29,0.0,0,0,0,2,0,0,0,5,5,1.0,1,15,0,0,30.666666666666668,3,3,0,0
1801,0.0,212,0.0,0,0,0,6,0,7,1,42,42,1.0,5,97,0,4,108.76470588235294,51,42,3,0
1802,0.0,27,0.0,3,0,0,3,0,0,3,3,0,0.0,3,3,0,1,18.5,2,2,0,1
1803,0.0,70,0.0,0,0,0,8,0,1,0,13,13,1.0,7,30,0,1,29.714285714285715,7,5,1,0
1804,0.0,102,0.0,0,0,0,50,0,0,0,50,50,1.0,0,50,0,0,106.0,1,1,0,0
1805,0.0,14,0.0,1,0,0,1,0,0,2,1,0,0.0,1,1,0,0,42.90909090909091,11,10,0,0
1806,0.0,148,0.0,0,0,0,9,0,0,5,28,28,1.0,5,77,0,1,18.5,2,2,0,0
1807,0.0,26,0.0,1,0,0,2,0,0,1,2,1,0.5,2,15,0,0,50.25,4,4,0,0
1808,0.0,43,0.0,0,0,0,5,0,0,0,11,11,1.0,3,22,0,3,50.6,35,28,1,0
1809,0.0,71,0.0,0,0,0,3,0,0,1,18,18,1.0,0,32,0,0,86.8,5,5,0,0
1810,0.0,107,0.0,4,0,0,8,0,2,5,15,11,0.5,8,40,0,1,101.3,10,10,1,0
1811,0.3460207612456747,289,0.0,4,1,0,22,0,0,14,45,41,0.8181818181818182,12,113,0,2,54.75,4,4,0,0
1812,0.0,442,0.0,0,0,0,16,4,3,2,129,123,0.75,5,34,0,1,31.75,4,3,0,0
1813,0.0,10,0.0,0,0,0,1,0,0,0,2,2,1.0,1,7,0,0,17.0,3,3,0,0
1814,0.0,35,0.0,4,0,0,5,0,0,3,6,1,0.2,5,7,0,10,45.36585365853659,41,36,5,1
1815,0.0,64,0.0,0,0,0,7,0,0,2,13,13,1.0,1,21,0,0,49.4375,16,13,1,0
1816,0.0,113,0.0,9,0,0,19,8,0,11,21,3,0.1052631578947368,19,29,0,8,110.42857142857144,21,21,0,0
1817,0.0,41,0.0,0,0,0,2,0,0,4,7,7,1.0,2,5,0,0,93.5,2,2,0,0
1818,0.0,241,0.0,0,0,0,7,0,0,0,10,10,1.0,7,266,0,1,88.0,5,4,0,0
1819,0.0,15,0.0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,52.875,8,1,0,0
1820,0.0,108,0.0,12,0,0,13,0,0,10,14,2,0.0769230769230769,13,17,0,0,57.1,10,7,1,2
1821,0.0,13,0.0,0,0,0,1,0,0,0,3,3,1.0,1,8,0,0,61.5,2,2,0,0
1822,0.0,26,0.0,0,0,0,2,0,0,0,5,5,1.0,2,9,0,23,49.69897959183673,196,142,1,0
1823,0.0,26,0.0,0,0,0,3,0,0,0,5,5,1.0,0,11,0,3,58.7,10,10,0,0
1824,0.0,11,0.0,0,0,0,1,0,0,0,2,2,1.0,1,7,0,0,71.12121212121212,33,30,2,0
1825,0.0,295,0.0,0,0,0,23,0,0,18,50,50,1.0,14,276,0,9,57.13636363636363,22,21,0,0
1826,0.0,40,0.0,0,0,0,1,0,0,0,6,6,1.0,1,33,0,3,57.1875,16,15,0,0
1827,0.0,110,0.0,7,0,0,15,7,0,0,19,5,0.0666666666666666,15,27,0,1,18.5,2,2,0,2
1828,0.0,16,0.0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,170.4,5,4,0,0
1829,0.0,45,0.0,0,0,0,3,0,0,4,5,5,1.0,1,15,0,1,52.0,4,4,0,0
1830,0.0,97,0.0,0,0,0,5,0,0,0,13,13,1.0,4,26,0,5,71.19607843137256,51,49,1,0
1831,0.0,35,0.0,1,0,0,5,0,0,1,5,4,0.8,4,7,0,0,59.61538461538461,13,10,1,0
1832,0.0,32,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0,0,56.0,7,7,0,2
1833,0.0,47,2.127659574468085,1,0,1,4,1,0,2,4,2,0.5,4,29,0,0,35.4,5,4,0,0
1834,0.0,71,0.0,0,0,0,7,0,0,0,16,16,1.0,6,62,0,1,27.33333333333333,3,3,0,0
1835,0.0,317,0.0,25,0,0,55,3,0,6,65,37,0.4909090909090909,53,90,0,0,19.0,4,4,0,2
1836,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0,1,50.0,3,3,0,0
1837,0.0,13,0.0,0,0,0,1,0,0,1,1,1,1.0,1,3,0,0,31.55555555555556,9,8,0,0
1838,0.0,59,0.0,4,0,0,11,0,0,0,15,11,0.6363636363636364,9,24,0,0,63.66666666666666,3,3,0,0
1839,0.0,53,0.0,0,0,0,2,0,0,0,10,10,1.0,1,44,0,5,61.035714285714285,28,24,0,0
1840,0.0,13,0.0,1,0,0,2,0,0,0,2,1,0.5,1,4,0,0,54.5,4,4,1,0
1841,0.0,24,0.0,0,0,0,1,0,0,3,2,2,1.0,1,4,0,1,55.0,2,2,0,0
1842,0.0,16,0.0,0,0,0,1,0,0,2,1,1,1.0,1,6,0,2,48.0,13,11,1,0
1843,0.0,843,0.0,0,0,0,42,0,0,7,212,212,1.0,37,240,0,7,44.19565217391305,92,48,2,0
1844,0.0,10,0.0,0,0,0,4,0,0,0,4,4,1.0,0,4,0,1,98.44444444444444,9,9,2,0
1845,0.0,123,0.0,1,0,0,18,0,0,3,25,24,0.9444444444444444,16,51,0,2,60.57142857142857,7,7,0,0
1846,0.0,45,0.0,0,0,0,5,0,0,0,6,6,1.0,5,24,0,3,44.72727272727273,22,19,0,0
1847,0.0,48,0.0,0,0,0,2,0,0,0,11,11,1.0,2,19,0,23,49.69897959183673,196,142,1,0
1848,0.0,17,0.0,0,0,0,1,0,0,2,1,1,1.0,1,4,0,0,53.0,3,2,0,0
1849,0.0,114,0.0,0,0,0,3,0,0,19,27,27,1.0,3,28,0,0,23.0,1,1,0,0
1850,2.727272727272727,110,0.0,0,3,0,8,0,0,3,17,17,1.0,2,51,3,0,40.57142857142857,7,7,0,0
1851,0.0,17,0.0,0,0,0,3,0,0,0,3,3,1.0,3,3,0,2,43.516129032258064,62,48,7,0
1852,0.0,15,0.0,0,0,0,3,0,0,0,3,3,1.0,3,3,0,3,84.0,23,19,0,0
1853,0.0,68,0.0,1,0,0,4,0,0,0,12,11,0.75,4,26,0,6,152.5625,16,14,0,0
1854,0.0,14,0.0,0,0,0,0,0,1,0,0,0,0.0,0,2,0,0,96.66666666666669,3,2,0,0
1855,0.0,92,0.0,2,0,0,5,0,5,3,14,12,0.6,4,33,0,0,41.25,4,4,1,0
1856,0.0,38,0.0,0,0,0,2,0,0,0,6,6,1.0,2,18,0,0,117.125,8,7,0,0
1857,0.0,19,0.0,2,0,0,2,0,0,1,2,0,0.0,2,3,0,0,104.0,2,2,0,1
1858,0.0,95,0.0,0,0,0,4,0,0,18,8,8,1.0,2,75,1,0,49.2,10,10,0,0
1859,0.0,32,0.0,0,0,0,4,0,0,1,6,6,1.0,4,14,0,1,95.85714285714286,7,6,0,0
1860,3.333333333333333,30,3.333333333333333,0,1,1,1,0,0,4,4,4,1.0,0,8,0,0,40.25,8,6,0,0
1861,0.0,98,0.0,6,0,0,15,7,0,0,17,4,0.1333333333333333,15,15,11,0,96.14285714285714,7,6,0,2
1862,6.666666666666667,45,0.0,0,3,0,9,0,0,0,9,9,1.0,6,12,0,2,82.85714285714286,21,16,0,0
1863,0.0,36,0.0,0,0,0,2,0,0,0,14,14,1.0,2,4,0,1,118.5,2,2,0,0
1864,0.0,107,0.0,3,0,0,13,0,0,5,18,15,0.7692307692307693,12,51,0,2,44.5625,16,12,1,0
1865,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0,0,28.0,2,1,0,0
1866,0.4854368932038835,206,0.0,2,1,0,35,0,2,5,44,42,0.9428571428571428,21,71,0,2,73.81818181818181,22,21,0,0
1867,0.0,116,0.0,2,0,0,21,0,0,0,23,21,0.9047619047619048,20,38,0,1,97.28571428571428,7,7,0,0
1868,0.0,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,114.0,7,7,0,0
1869,0.0,13,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0,0,18.0,1,1,0,2
1870,0.0,10,0.0,1,0,0,2,0,0,0,2,1,0.5,1,2,0,3,84.05263157894737,19,14,0,0
1871,0.0,17,0.0,0,0,0,6,0,0,0,6,6,1.0,6,6,0,5,55.57142857142857,14,12,0,0
1872,0.0,32,0.0,0,0,0,4,0,0,1,8,8,1.0,4,6,0,7,72.46153846153847,26,17,1,0
1873,0.0,42,0.0,1,0,0,4,0,0,0,10,9,0.75,4,13,0,1,30.285714285714285,7,4,1,0
1874,0.0,13,0.0,1,0,0,2,0,0,1,3,2,0.5,2,4,0,0,20.0,2,2,0,0
1875,0.0,48,0.0,0,0,0,2,0,0,0,8,8,1.0,1,30,0,0,35.5,2,2,0,0
1876,0.0,24,0.0,0,0,0,1,0,0,0,4,4,1.0,1,19,0,0,55.333333333333336,3,3,0,0
1877,0.0,24,0.0,0,0,0,3,1,0,1,3,2,0.6666666666666666,3,14,0,0,33.4,10,10,0,0
1878,0.0,60,0.0,1,0,0,7,0,6,1,11,10,0.8571428571428571,6,23,2,1,59.8,15,11,0,0
1879,0.0,32,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0,0,31.8,5,4,0,2
1880,12.5,8,0.0,0,1,0,0,0,0,0,0,0,0.0,0,8,0,2,44.0,17,17,2,0
1881,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,10,0,4,70.6,5,4,0,0
1882,0.0,12,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0,0,100.5,6,6,1,0
1883,0.0,70,0.0,0,0,0,2,0,0,1,8,8,1.0,2,46,0,3,97.54166666666669,24,22,1,0
1884,0.0,24,0.0,0,0,0,1,0,0,2,2,2,1.0,1,4,0,1,40.71428571428572,7,7,0,0
1885,0.0,25,0.0,0,0,0,1,0,0,1,1,1,1.0,0,9,0,5,70.80263157894737,76,64,4,0
1886,0.0,118,0.0,0,0,0,7,0,0,6,24,24,1.0,5,58,0,1,65.22222222222223,9,9,0,0
